#TYPE Deserialized.Selected.System.ServiceProcess.ServiceController
"Name","DisplayName","Status","StartType","PSComputerName","RunspaceId","PSShowComputerName"
"TimeBrokerSvc","Time Broker","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"TokenBroker","Web Account Manager","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"TrkWks","Distributed Link Tracking Client","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"TrustedInstaller","Windows Modules Installer","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"tzautoupdate","Auto Time Zone Updater","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"UALSVC","User Access Logging Service","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"UevAgentService","User Experience Virtualization Service","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"UmRdpService","Remote Desktop Services UserMode Port Redirector","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"UnistoreSvc_4fb1e","User Data Storage_4fb1e","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"upnphost","UPnP Device Host","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"UserDataSvc_4fb1e","User Data Access_4fb1e","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"UserManager","User Manager","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"UsoSvc","Update Orchestrator Service","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"VaultSvc","Credential Manager","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vds","Virtual Disk","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmicguestinterface","Hyper-V Guest Service Interface","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmicheartbeat","Hyper-V Heartbeat Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmickvpexchange","Hyper-V Data Exchange Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmicrdv","Hyper-V Remote Desktop Virtualization Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmicshutdown","Hyper-V Guest Shutdown Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmictimesync","Hyper-V Time Synchronization Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmicvmsession","Hyper-V PowerShell Direct Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"vmicvss","Hyper-V Volume Shadow Copy Requestor","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"VSS","Volume Shadow Copy","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"W32Time","Windows Time","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WaaSMedicSvc","Windows Update Medic Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WalletService","WalletService","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WarpJITSvc","WarpJITSvc","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"wbengine","Block Level Backup Engine Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WbioSrvc","Windows Biometric Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Wcmsvc","Windows Connection Manager","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WdiServiceHost","Diagnostic Service Host","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WdiSystemHost","Diagnostic System Host","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WdNisSvc","Windows Defender Antivirus Network Inspection Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Wecsvc","Windows Event Collector","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WEPHOSTSVC","Windows Encryption Provider Host Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"wercplsupport","Problem Reports and Solutions Control Panel Support","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WerSvc","Windows Error Reporting Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WiaRpc","Still Image Acquisition Events","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"WinDefend","Windows Defender Antivirus Service","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
